Record Length,Analog:7000
Sample Interval,CH:0.0000040000000
Vertical Units,CH1:V CH2:V CH4:V,,,
Vertical Scale,CH1:+1.000000E+00 CH2:+5.000000E-02 CH4:+1.000000E-01,,,
Vertical Offset,CH1:-4.000000E+00 CH2:+1.710000E-01 CH4:-2.000000E+00,,,
Horizontal Units,us,,,
Horizontal Scale,2000.0000000000,,,
Model Number,SDS1204X-E,,,
Serial Number,SDSMMEBQ4R4722,,,
Software Version,8.1.6.1.35R2,,,
Source,CH1,CH2,CH4
Second,Volt,Volt,Volt
+3.201600E-02,+2.760000E+00,+7.700001E-02,+2.484000E+00
+3.202000E-02,+2.760000E+00,+7.700001E-02,+2.484000E+00
+3.202400E-02,+2.800000E+00,+7.700001E-02,+2.484000E+00
+3.202800E-02,+2.880000E+00,+7.700001E-02,+2.484000E+00
+3.203200E-02,+2.880000E+00,+7.500000E-02,+2.484000E+00
+3.203600E-02,+2.920000E+00,+7.700001E-02,+2.484000E+00
+3.204000E-02,+2.920000E+00,+7.500000E-02,+2.484000E+00
+3.204400E-02,+2.960000E+00,+7.700001E-02,+2.484000E+00
+3.204800E-02,+3.000000E+00,+7.500000E-02,+2.484000E+00
+3.205200E-02,+3.040000E+00,+7.700001E-02,+2.484000E+00
+3.205600E-02,+3.000000E+00,+7.700001E-02,+2.484000E+00
+3.206000E-02,+3.080000E+00,+7.700001E-02,+2.484000E+00
+3.206400E-02,+3.080000E+00,+7.500000E-02,+2.484000E+00
+3.206800E-02,+3.120000E+00,+7.500000E-02,+2.484000E+00
+3.207200E-02,+3.120000E+00,+7.500000E-02,+2.484000E+00
+3.207600E-02,+3.160000E+00,+7.500000E-02,+2.484000E+00
+3.208000E-02,+3.160000E+00,+7.500000E-02,+2.484000E+00
+3.208400E-02,+3.200000E+00,+7.700001E-02,+2.484000E+00
+3.208800E-02,+3.280000E+00,+7.700001E-02,+2.484000E+00
+3.209200E-02,+3.280000E+00,+7.500000E-02,+2.488000E+00
+3.209600E-02,+3.320000E+00,+7.700001E-02,+2.488000E+00
+3.210000E-02,+3.360000E+00,+7.700001E-02,+2.484000E+00
+3.210400E-02,+3.360000E+00,+7.500000E-02,+2.488000E+00
+3.210800E-02,+3.440000E+00,+7.700001E-02,+2.488000E+00
+3.211200E-02,+3.400000E+00,+7.500000E-02,+2.488000E+00
+3.211600E-02,+3.480000E+00,+7.500000E-02,+2.488000E+00
+3.212000E-02,+3.440000E+00,+7.700001E-02,+2.484000E+00
+3.212400E-02,+3.480000E+00,+7.500000E-02,+2.488000E+00
+3.212800E-02,+3.520000E+00,+7.700001E-02,+2.488000E+00
+3.213200E-02,+3.560000E+00,+7.500000E-02,+2.488000E+00
+3.213600E-02,+3.600000E+00,+7.500000E-02,+2.488000E+00
+3.214000E-02,+3.600000E+00,+7.700001E-02,+2.488000E+00
+3.214400E-02,+3.640000E+00,+7.700001E-02,+2.488000E+00
+3.214800E-02,+3.680000E+00,+7.500000E-02,+2.488000E+00
+3.215200E-02,+3.720000E+00,+7.500000E-02,+2.488000E+00
+3.215600E-02,+3.720000E+00,+7.700001E-02,+2.488000E+00
+3.216000E-02,+3.760000E+00,+7.500000E-02,+2.488000E+00
+3.216400E-02,+3.800000E+00,+7.500000E-02,+2.488000E+00
+3.216800E-02,+3.800000E+00,+7.500000E-02,+2.488000E+00
+3.217200E-02,+3.840000E+00,+7.500000E-02,+2.488000E+00
+3.217600E-02,+3.840000E+00,+7.500000E-02,+2.488000E+00
+3.218000E-02,+3.920000E+00,+7.700001E-02,+2.488000E+00
+3.218400E-02,+3.920000E+00,+7.500000E-02,+2.488000E+00
+3.218800E-02,+3.960000E+00,+7.500000E-02,+2.488000E+00
+3.219200E-02,+3.960000E+00,+7.500000E-02,+2.488000E+00
+3.219600E-02,+4.000000E+00,+7.700001E-02,+2.488000E+00
+3.220000E-02,+4.040000E+00,+7.500000E-02,+2.488000E+00
+3.220400E-02,+4.040000E+00,+7.500000E-02,+2.488000E+00
+3.220800E-02,+4.120000E+00,+7.500000E-02,+2.488000E+00
+3.221200E-02,+4.120000E+00,+7.500000E-02,+2.488000E+00
+3.221600E-02,+4.160000E+00,+7.700001E-02,+2.488000E+00
+3.222000E-02,+4.200000E+00,+7.500000E-02,+2.488000E+00
+3.222400E-02,+4.200000E+00,+7.700001E-02,+2.488000E+00
+3.222800E-02,+4.240000E+00,+7.500000E-02,+2.488000E+00
+3.223200E-02,+4.240000E+00,+7.700001E-02,+2.488000E+00
+3.223600E-02,+4.280000E+00,+7.500000E-02,+2.488000E+00
+3.224000E-02,+4.320000E+00,+7.700001E-02,+2.488000E+00
+3.224400E-02,+4.320000E+00,+7.500000E-02,+2.488000E+00
+3.224800E-02,+4.360000E+00,+7.700001E-02,+2.488000E+00
+3.225200E-02,+4.360000E+00,+7.500000E-02,+2.488000E+00
+3.225600E-02,+4.440000E+00,+7.500000E-02,+2.488000E+00
+3.226000E-02,+4.440000E+00,+7.700001E-02,+2.488000E+00
+3.226400E-02,+4.480000E+00,+7.700001E-02,+2.488000E+00
+3.226800E-02,+4.520000E+00,+7.500000E-02,+2.488000E+00
+3.227200E-02,+4.520000E+00,+7.500000E-02,+2.488000E+00
+3.227600E-02,+4.520000E+00,+7.500000E-02,+2.488000E+00
+3.228000E-02,+4.560000E+00,+7.500000E-02,+2.488000E+00
+3.228400E-02,+4.600000E+00,+7.500000E-02,+2.488000E+00
+3.228800E-02,+4.600000E+00,+7.700001E-02,+2.488000E+00
+3.229200E-02,+4.640000E+00,+7.500000E-02,+2.488000E+00
+3.229600E-02,+4.680000E+00,+7.500000E-02,+2.488000E+00
+3.230000E-02,+4.720000E+00,+7.500000E-02,+2.488000E+00
+3.230400E-02,+4.720000E+00,+7.700001E-02,+2.488000E+00
+3.230800E-02,+4.720000E+00,+7.700001E-02,+2.488000E+00
+3.231200E-02,+4.760000E+00,+7.700001E-02,+2.488000E+00
+3.231600E-02,+4.800000E+00,+7.500000E-02,+2.488000E+00
+3.232000E-02,+4.840000E+00,+7.700001E-02,+2.488000E+00
+3.232400E-02,+4.840000E+00,+7.700001E-02,+2.488000E+00
+3.232800E-02,+4.840000E+00,+7.700001E-02,+2.488000E+00
+3.233200E-02,+4.880000E+00,+7.700001E-02,+2.488000E+00
+3.233600E-02,+4.920000E+00,+7.700001E-02,+2.488000E+00
+3.234000E-02,+4.920000E+00,+7.700001E-02,+2.488000E+00
+3.234400E-02,+4.960000E+00,+7.500000E-02,+2.488000E+00
+3.234800E-02,+4.960000E+00,+7.700001E-02,+2.488000E+00
+3.235200E-02,+5.000000E+00,+7.500000E-02,+2.488000E+00
+3.235600E-02,+5.000000E+00,+7.500000E-02,+2.488000E+00
+3.236000E-02,+5.040000E+00,+7.700001E-02,+2.488000E+00
+3.236400E-02,+5.040000E+00,+7.700001E-02,+2.488000E+00
+3.236800E-02,+5.080000E+00,+7.500000E-02,+2.488000E+00
+3.237200E-02,+5.080000E+00,+7.500000E-02,+2.488000E+00
+3.237600E-02,+5.120000E+00,+7.500000E-02,+2.488000E+00
+3.238000E-02,+5.120000E+00,+7.500000E-02,+2.488000E+00
+3.238400E-02,+5.160000E+00,+7.500000E-02,+2.488000E+00
+3.238800E-02,+5.160000E+00,+7.500000E-02,+2.488000E+00
+3.239200E-02,+5.160000E+00,+7.700001E-02,+2.488000E+00
+3.239600E-02,+5.200000E+00,+7.700001E-02,+2.488000E+00
+3.240000E-02,+5.200000E+00,+7.500000E-02,+2.488000E+00
+3.240400E-02,+5.240000E+00,+7.500000E-02,+2.488000E+00
+3.240800E-02,+5.240000E+00,+7.500000E-02,+2.488000E+00
+3.241200E-02,+5.280000E+00,+7.500000E-02,+2.488000E+00
+3.241600E-02,+5.280000E+00,+7.500000E-02,+2.492000E+00
+3.242000E-02,+5.240000E+00,+7.700001E-02,+2.488000E+00
+3.242400E-02,+5.320000E+00,+7.700001E-02,+2.488000E+00
+3.242800E-02,+5.320000E+00,+7.500000E-02,+2.492000E+00
+3.243200E-02,+5.360000E+00,+7.500000E-02,+2.488000E+00
+3.243600E-02,+5.360000E+00,+7.500000E-02,+2.492000E+00
+3.244000E-02,+5.360000E+00,+7.500000E-02,+2.488000E+00
+3.244400E-02,+5.360000E+00,+7.500000E-02,+2.492000E+00
+3.244800E-02,+5.400000E+00,+7.700001E-02,+2.492000E+00
+3.245200E-02,+5.400000E+00,+7.500000E-02,+2.488000E+00
+3.245600E-02,+5.440000E+00,+7.700001E-02,+2.488000E+00
+3.246000E-02,+5.440000E+00,+7.500000E-02,+2.492000E+00
+3.246400E-02,+5.440000E+00,+7.500000E-02,+2.488000E+00
+3.246800E-02,+5.480000E+00,+7.500000E-02,+2.492000E+00
+3.247200E-02,+5.440000E+00,+7.700001E-02,+2.492000E+00
+3.247600E-02,+5.480000E+00,+7.500000E-02,+2.492000E+00
+3.248000E-02,+5.520000E+00,+7.500000E-02,+2.492000E+00
+3.248400E-02,+5.520000E+00,+7.500000E-02,+2.492000E+00
+3.248800E-02,+5.480000E+00,+7.700001E-02,+2.492000E+00
+3.249200E-02,+5.520000E+00,+7.500000E-02,+2.492000E+00
+3.249600E-02,+5.560000E+00,+7.500000E-02,+2.492000E+00
+3.250000E-02,+5.560000E+00,+7.700001E-02,+2.492000E+00
+3.250400E-02,+5.560000E+00,+7.700001E-02,+2.492000E+00
+3.250800E-02,+5.560000E+00,+7.700001E-02,+2.492000E+00
+3.251200E-02,+5.560000E+00,+7.500000E-02,+2.492000E+00
+3.251600E-02,+5.600000E+00,+7.700001E-02,+2.492000E+00
+3.252000E-02,+5.600000E+00,+7.500000E-02,+2.492000E+00
+3.252400E-02,+5.600000E+00,+7.700001E-02,+2.492000E+00
+3.252800E-02,+5.560000E+00,+7.700001E-02,+2.492000E+00
+3.253200E-02,+5.640000E+00,+7.700001E-02,+2.492000E+00
+3.253600E-02,+5.640000E+00,+7.500000E-02,+2.492000E+00
+3.254000E-02,+5.640000E+00,+7.500000E-02,+2.492000E+00
+3.254400E-02,+5.640000E+00,+7.700001E-02,+2.492000E+00
+3.254800E-02,+5.640000E+00,+7.700001E-02,+2.492000E+00
+3.255200E-02,+5.600000E+00,+7.700001E-02,+2.492000E+00
+3.255600E-02,+5.640000E+00,+7.500000E-02,+2.492000E+00
+3.256000E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.256400E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.256800E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.257200E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.257600E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.258000E-02,+5.680000E+00,+7.700001E-02,+2.492000E+00
+3.258400E-02,+5.680000E+00,+7.700001E-02,+2.492000E+00
+3.258800E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.259200E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.259600E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.260000E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.260400E-02,+5.680000E+00,+7.700001E-02,+2.492000E+00
+3.260800E-02,+5.680000E+00,+7.700001E-02,+2.492000E+00
+3.261200E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.261600E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.262000E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.262400E-02,+5.680000E+00,+7.700001E-02,+2.492000E+00
+3.262800E-02,+5.640000E+00,+7.500000E-02,+2.492000E+00
+3.263200E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.263600E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.264000E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.264400E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.264800E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.265200E-02,+5.680000E+00,+7.500000E-02,+2.492000E+00
+3.265600E-02,+5.640000E+00,+7.500000E-02,+2.492000E+00
+3.266000E-02,+5.640000E+00,+7.700001E-02,+2.492000E+00
+3.266400E-02,+5.640000E+00,+7.500000E-02,+2.492000E+00
+3.266800E-02,+5.640000E+00,+7.500000E-02,+2.492000E+00
+3.267200E-02,+5.640000E+00,+7.500000E-02,+2.492000E+00
+3.267600E-02,+5.640000E+00,+7.700001E-02,+2.492000E+00
+3.268000E-02,+5.640000E+00,+7.700001E-02,+2.492000E+00
+3.268400E-02,+5.600000E+00,+7.700001E-02,+2.492000E+00
+3.268800E-02,+5.560000E+00,+7.700001E-02,+2.492000E+00
+3.269200E-02,+5.600000E+00,+7.700001E-02,+2.492000E+00
+3.269600E-02,+5.600000E+00,+7.500000E-02,+2.492000E+00
+3.270000E-02,+5.600000E+00,+7.500000E-02,+2.492000E+00
+3.270400E-02,+5.600000E+00,+7.500000E-02,+2.492000E+00
+3.270800E-02,+5.600000E+00,+7.500000E-02,+2.492000E+00
+3.271200E-02,+5.560000E+00,+7.500000E-02,+2.492000E+00
+3.271600E-02,+5.560000E+00,+7.700001E-02,+2.492000E+00
+3.272000E-02,+5.560000E+00,+7.500000E-02,+2.492000E+00
+3.272400E-02,+5.520000E+00,+7.500000E-02,+2.492000E+00
+3.272800E-02,+5.560000E+00,+7.500000E-02,+2.492000E+00
+3.273200E-02,+5.480000E+00,+7.700001E-02,+2.492000E+00
+3.273600E-02,+5.520000E+00,+7.500000E-02,+2.492000E+00
+3.274000E-02,+5.480000E+00,+7.500000E-02,+2.492000E+00
+3.274400E-02,+5.440000E+00,+7.700001E-02,+2.496000E+00
+3.274800E-02,+5.480000E+00,+7.500000E-02,+2.492000E+00
+3.275200E-02,+5.480000E+00,+7.500000E-02,+2.492000E+00
+3.275600E-02,+5.400000E+00,+7.500000E-02,+2.496000E+00
+3.276000E-02,+5.440000E+00,+7.500000E-02,+2.496000E+00
+3.276400E-02,+5.400000E+00,+7.500000E-02,+2.496000E+00
+3.276800E-02,+5.440000E+00,+7.500000E-02,+2.496000E+00
+3.277200E-02,+5.360000E+00,+7.500000E-02,+2.496000E+00
+3.277600E-02,+5.400000E+00,+7.500000E-02,+2.496000E+00
+3.278000E-02,+5.400000E+00,+7.500000E-02,+2.496000E+00
+3.278400E-02,+5.360000E+00,+7.700001E-02,+2.496000E+00
+3.278800E-02,+5.360000E+00,+7.500000E-02,+2.496000E+00
+3.279200E-02,+5.320000E+00,+7.500000E-02,+2.496000E+00
+3.279600E-02,+5.320000E+00,+7.700001E-02,+2.496000E+00
+3.280000E-02,+5.320000E+00,+7.700001E-02,+2.496000E+00
+3.280400E-02,+5.320000E+00,+7.700001E-02,+2.496000E+00
+3.280800E-02,+5.280000E+00,+7.500000E-02,+2.496000E+00
+3.281200E-02,+5.280000E+00,+7.700001E-02,+2.496000E+00
+3.281600E-02,+5.200000E+00,+7.500000E-02,+2.496000E+00
+3.282000E-02,+5.240000E+00,+7.700001E-02,+2.496000E+00
+3.282400E-02,+5.200000E+00,+7.500000E-02,+2.496000E+00
+3.282800E-02,+5.200000E+00,+7.500000E-02,+2.496000E+00
+3.283200E-02,+5.160000E+00,+7.500000E-02,+2.496000E+00
+3.283600E-02,+5.160000E+00,+7.700001E-02,+2.496000E+00
+3.284000E-02,+5.120000E+00,+7.500000E-02,+2.496000E+00
+3.284400E-02,+5.120000E+00,+7.700001E-02,+2.496000E+00
+3.284800E-02,+5.120000E+00,+7.500000E-02,+2.496000E+00
+3.285200E-02,+5.040000E+00,+7.700001E-02,+2.496000E+00
+3.285600E-02,+5.080000E+00,+7.500000E-02,+2.496000E+00
+3.286000E-02,+5.000000E+00,+7.700001E-02,+2.496000E+00
+3.286400E-02,+5.000000E+00,+7.700001E-02,+2.496000E+00
+3.286800E-02,+5.000000E+00,+7.500000E-02,+2.496000E+00
+3.287200E-02,+5.000000E+00,+7.500000E-02,+2.496000E+00
+3.287600E-02,+5.000000E+00,+7.500000E-02,+2.496000E+00
+3.288000E-02,+4.960000E+00,+7.700001E-02,+2.496000E+00
+3.288400E-02,+4.960000E+00,+7.500000E-02,+2.496000E+00
+3.288800E-02,+4.880000E+00,+7.700001E-02,+2.496000E+00
+3.289200E-02,+4.880000E+00,+7.700001E-02,+2.496000E+00
+3.289600E-02,+4.840000E+00,+7.500000E-02,+2.496000E+00
+3.290000E-02,+4.840000E+00,+7.500000E-02,+2.496000E+00
+3.290400E-02,+4.840000E+00,+7.500000E-02,+2.496000E+00
+3.290800E-02,+4.800000E+00,+7.500000E-02,+2.496000E+00
+3.291200E-02,+4.800000E+00,+7.500000E-02,+2.496000E+00
+3.291600E-02,+4.760000E+00,+7.500000E-02,+2.496000E+00
+3.292000E-02,+4.760000E+00,+7.500000E-02,+2.496000E+00
+3.292400E-02,+4.720000E+00,+7.500000E-02,+2.496000E+00
+3.292800E-02,+4.720000E+00,+7.700001E-02,+2.496000E+00
+3.293200E-02,+4.680000E+00,+7.700001E-02,+2.496000E+00
+3.293600E-02,+4.680000E+00,+7.700001E-02,+2.496000E+00
+3.294000E-02,+4.640000E+00,+7.500000E-02,+2.496000E+00
+3.294400E-02,+4.600000E+00,+7.500000E-02,+2.496000E+00
+3.294800E-02,+4.600000E+00,+7.700001E-02,+2.496000E+00
+3.295200E-02,+4.560000E+00,+7.700001E-02,+2.496000E+00
+3.295600E-02,+4.560000E+00,+7.500000E-02,+2.496000E+00
+3.296000E-02,+4.520000E+00,+7.500000E-02,+2.496000E+00
+3.296400E-02,+4.480000E+00,+7.700001E-02,+2.496000E+00
+3.296800E-02,+4.480000E+00,+7.500000E-02,+2.496000E+00
+3.297200E-02,+4.440000E+00,+7.700001E-02,+2.496000E+00
+3.297600E-02,+4.400000E+00,+7.700001E-02,+2.496000E+00
+3.298000E-02,+4.400000E+00,+7.500000E-02,+2.496000E+00
+3.298400E-02,+4.400000E+00,+7.700001E-02,+2.496000E+00
+3.298800E-02,+4.360000E+00,+7.500000E-02,+2.496000E+00
+3.299200E-02,+4.360000E+00,+7.700001E-02,+2.496000E+00
+3.299600E-02,+4.320000E+00,+7.700001E-02,+2.496000E+00
+3.300000E-02,+4.280000E+00,+7.500000E-02,+2.496000E+00
+3.300400E-02,+4.280000E+00,+7.500000E-02,+2.496000E+00
+3.300800E-02,+4.240000E+00,+7.700001E-02,+2.496000E+00
+3.301200E-02,+4.240000E+00,+7.500000E-02,+2.496000E+00
+3.301600E-02,+4.200000E+00,+7.700001E-02,+2.496000E+00
+3.302000E-02,+4.160000E+00,+7.500000E-02,+2.496000E+00
+3.302400E-02,+4.160000E+00,+7.500000E-02,+2.496000E+00
+3.302800E-02,+4.120000E+00,+7.700001E-02,+2.496000E+00
+3.303200E-02,+4.120000E+00,+7.700001E-02,+2.496000E+00
+3.303600E-02,+4.040000E+00,+7.500000E-02,+2.496000E+00
+3.304000E-02,+4.040000E+00,+7.700001E-02,+2.496000E+00
+3.304400E-02,+4.040000E+00,+7.500000E-02,+2.496000E+00
+3.304800E-02,+4.000000E+00,+7.700001E-02,+2.496000E+00
+3.305200E-02,+4.000000E+00,+7.700001E-02,+2.496000E+00
+3.305600E-02,+3.920000E+00,+7.700001E-02,+2.496000E+00
+3.306000E-02,+3.920000E+00,+7.500000E-02,+2.496000E+00
+3.306400E-02,+3.880000E+00,+7.700001E-02,+2.496000E+00
+3.306800E-02,+3.880000E+00,+7.500000E-02,+2.496000E+00
+3.307200E-02,+3.880000E+00,+7.500000E-02,+2.496000E+00
+3.307600E-02,+3.840000E+00,+7.500000E-02,+2.496000E+00
+3.308000E-02,+3.840000E+00,+7.500000E-02,+2.496000E+00
+3.308400E-02,+3.760000E+00,+7.700001E-02,+2.496000E+00
+3.308800E-02,+3.760000E+00,+7.500000E-02,+2.496000E+00
+3.309200E-02,+3.720000E+00,+7.500000E-02,+2.496000E+00
+3.309600E-02,+3.680000E+00,+7.500000E-02,+2.496000E+00
+3.310000E-02,+3.680000E+00,+7.500000E-02,+2.496000E+00
+3.310400E-02,+3.640000E+00,+7.500000E-02,+2.496000E+00
+3.310800E-02,+3.600000E+00,+7.700001E-02,+2.496000E+00
+3.311200E-02,+3.600000E+00,+7.700001E-02,+2.496000E+00
+3.311600E-02,+3.560000E+00,+7.700001E-02,+2.496000E+00
+3.312000E-02,+3.520000E+00,+7.700001E-02,+2.496000E+00
+3.312400E-02,+3.520000E+00,+7.500000E-02,+2.496000E+00
+3.312800E-02,+3.520000E+00,+7.500000E-02,+2.496000E+00
+3.313200E-02,+3.480000E+00,+7.700001E-02,+2.496000E+00
+3.313600E-02,+3.440000E+00,+7.500000E-02,+2.496000E+00
+3.314000E-02,+3.400000E+00,+7.700001E-02,+2.496000E+00
+3.314400E-02,+3.360000E+00,+7.500000E-02,+2.496000E+00
+3.314800E-02,+3.400000E+00,+7.700001E-02,+2.496000E+00
+3.315200E-02,+3.320000E+00,+7.500000E-02,+2.496000E+00
+3.315600E-02,+3.320000E+00,+7.500000E-02,+2.496000E+00
+3.316000E-02,+3.280000E+00,+7.700001E-02,+2.496000E+00
+3.316400E-02,+3.240000E+00,+7.500000E-02,+2.496000E+00
+3.316800E-02,+3.240000E+00,+7.700001E-02,+2.496000E+00
+3.317200E-02,+3.200000E+00,+7.700001E-02,+2.496000E+00
+3.317600E-02,+3.200000E+00,+7.500000E-02,+2.496000E+00
+3.318000E-02,+3.160000E+00,+7.500000E-02,+2.496000E+00
+3.318400E-02,+3.160000E+00,+7.500000E-02,+2.496000E+00
+3.318800E-02,+3.080000E+00,+7.500000E-02,+2.496000E+00
+3.319200E-02,+3.120000E+00,+7.500000E-02,+2.496000E+00
+3.319600E-02,+3.080000E+00,+7.700001E-02,+2.496000E+00
+3.320000E-02,+3.080000E+00,+7.700001E-02,+2.496000E+00
+3.320400E-02,+3.040000E+00,+7.500000E-02,+2.496000E+00
+3.320800E-02,+3.000000E+00,+7.500000E-02,+2.496000E+00
+3.321200E-02,+3.000000E+00,+7.700001E-02,+2.496000E+00
+3.321600E-02,+2.960000E+00,+7.700001E-02,+2.496000E+00
+3.322000E-02,+2.920000E+00,+7.500000E-02,+2.496000E+00
+3.322400E-02,+2.960000E+00,+7.700001E-02,+2.496000E+00
+3.322800E-02,+2.880000E+00,+7.500000E-02,+2.496000E+00
+3.323200E-02,+2.840000E+00,+7.500000E-02,+2.496000E+00
+3.323600E-02,+2.880000E+00,+7.700001E-02,+2.496000E+00
+3.324000E-02,+2.800000E+00,+7.500000E-02,+2.496000E+00
+3.324400E-02,+2.840000E+00,+7.500000E-02,+2.496000E+00
+3.324800E-02,+2.800000E+00,+7.500000E-02,+2.496000E+00
+3.325200E-02,+2.800000E+00,+7.500000E-02,+2.496000E+00
+3.325600E-02,+2.720000E+00,+7.700001E-02,+2.496000E+00
+3.326000E-02,+2.760000E+00,+7.500000E-02,+2.496000E+00
+3.326400E-02,+2.680000E+00,+7.500000E-02,+2.496000E+00
+3.326800E-02,+2.680000E+00,+7.700001E-02,+2.496000E+00
+3.327200E-02,+2.680000E+00,+7.500000E-02,+2.496000E+00
+3.327600E-02,+2.600000E+00,+7.500000E-02,+2.496000E+00
+3.328000E-02,+2.640000E+00,+7.700001E-02,+2.496000E+00
+3.328400E-02,+2.600000E+00,+7.500000E-02,+2.496000E+00
+3.328800E-02,+2.560000E+00,+7.500000E-02,+2.496000E+00
+3.329200E-02,+2.600000E+00,+7.500000E-02,+2.496000E+00
+3.329600E-02,+2.560000E+00,+7.700001E-02,+2.496000E+00
+3.330000E-02,+2.520000E+00,+7.700001E-02,+2.496000E+00
+3.330400E-02,+2.480000E+00,+7.500000E-02,+2.496000E+00
+3.330800E-02,+2.480000E+00,+7.700001E-02,+2.496000E+00
+3.331200E-02,+2.440000E+00,+7.700001E-02,+2.496000E+00
+3.331600E-02,+2.400000E+00,+7.500000E-02,+2.496000E+00
+3.332000E-02,+2.400000E+00,+7.700001E-02,+2.496000E+00
+3.332400E-02,+2.400000E+00,+7.500000E-02,+2.496000E+00
+3.332800E-02,+2.400000E+00,+7.500000E-02,+2.496000E+00
+3.333200E-02,+2.360000E+00,+7.500000E-02,+2.496000E+00
+3.333600E-02,+2.320000E+00,+7.500000E-02,+2.496000E+00
+3.334000E-02,+2.320000E+00,+7.500000E-02,+2.496000E+00
+3.334400E-02,+2.280000E+00,+7.500000E-02,+2.496000E+00
+3.334800E-02,+2.280000E+00,+7.500000E-02,+2.496000E+00
+3.335200E-02,+2.280000E+00,+7.500000E-02,+2.496000E+00
+3.335600E-02,+2.240000E+00,+7.500000E-02,+2.496000E+00
+3.336000E-02,+2.280000E+00,+7.500000E-02,+2.496000E+00
+3.336400E-02,+2.240000E+00,+7.700001E-02,+2.496000E+00
+3.336800E-02,+2.200000E+00,+7.500000E-02,+2.496000E+00
+3.337200E-02,+2.240000E+00,+7.500000E-02,+2.496000E+00
+3.337600E-02,+2.160000E+00,+7.500000E-02,+2.496000E+00
+3.338000E-02,+2.160000E+00,+7.500000E-02,+2.496000E+00
+3.338400E-02,+2.160000E+00,+7.700001E-02,+2.496000E+00
+3.338800E-02,+2.160000E+00,+7.700001E-02,+2.496000E+00
+3.339200E-02,+2.120000E+00,+7.500000E-02,+2.496000E+00
+3.339600E-02,+2.080000E+00,+7.700001E-02,+2.496000E+00
+3.340000E-02,+2.080000E+00,+7.700001E-02,+2.496000E+00
+3.340400E-02,+2.080000E+00,+7.500000E-02,+2.496000E+00
+3.340800E-02,+2.120000E+00,+7.500000E-02,+2.496000E+00
+3.341200E-02,+2.040000E+00,+7.700001E-02,+2.496000E+00
+3.341600E-02,+2.040000E+00,+7.500000E-02,+2.496000E+00
+3.342000E-02,+2.040000E+00,+7.500000E-02,+2.496000E+00
+3.342400E-02,+2.080000E+00,+7.500000E-02,+2.496000E+00
+3.342800E-02,+2.040000E+00,+7.500000E-02,+2.496000E+00
+3.343200E-02,+2.000000E+00,+7.500000E-02,+2.496000E+00
+3.343600E-02,+2.040000E+00,+7.500000E-02,+2.496000E+00
+3.344000E-02,+2.040000E+00,+7.500000E-02,+2.496000E+00
+3.344400E-02,+1.960000E+00,+7.500000E-02,+2.496000E+00
+3.344800E-02,+1.960000E+00,+7.500000E-02,+2.496000E+00
+3.345200E-02,+1.960000E+00,+7.500000E-02,+2.496000E+00
+3.345600E-02,+2.000000E+00,+7.500000E-02,+2.496000E+00
+3.346000E-02,+1.960000E+00,+7.500000E-02,+2.496000E+00
+3.346400E-02,+1.920000E+00,+7.500000E-02,+2.496000E+00
+3.346800E-02,+1.960000E+00,+7.500000E-02,+2.496000E+00
+3.347200E-02,+1.920000E+00,+7.500000E-02,+2.496000E+00
+3.347600E-02,+1.960000E+00,+7.500000E-02,+2.496000E+00
+3.348000E-02,+1.920000E+00,+7.500000E-02,+2.496000E+00
+3.348400E-02,+1.920000E+00,+7.700001E-02,+2.496000E+00
+3.348800E-02,+1.920000E+00,+7.700001E-02,+2.496000E+00
+3.349200E-02,+1.920000E+00,+7.700001E-02,+2.496000E+00
+3.349600E-02,+1.920000E+00,+7.500000E-02,+2.496000E+00
+3.350000E-02,+1.880000E+00,+7.700001E-02,+2.496000E+00
+3.350400E-02,+1.920000E+00,+7.500000E-02,+2.496000E+00
+3.350800E-02,+1.920000E+00,+7.500000E-02,+2.496000E+00
+3.351200E-02,+1.880000E+00,+7.700001E-02,+2.496000E+00
+3.351600E-02,+1.880000E+00,+7.500000E-02,+2.496000E+00
+3.352000E-02,+1.880000E+00,+7.500000E-02,+2.496000E+00
+3.352400E-02,+1.920000E+00,+7.700001E-02,+2.496000E+00
+3.352800E-02,+1.880000E+00,+7.700001E-02,+2.496000E+00
+3.353200E-02,+1.880000E+00,+7.500000E-02,+2.496000E+00
+3.353600E-02,+1.880000E+00,+7.500000E-02,+2.496000E+00
